98,5,30,ACTIVA,1,LOTE 1B,0,4.56247209,-72.77768644,2062152.4753,5024650.25889,
99,5,31,ACTIVA,1,LOTE 1B,0,4.56252812,-72.77775170,2062158.6633,5024643.02115,
100,5,32,ERRADICADA,0,LOTE 1B,0,4.56258845,-72.77783050,2062165.3269,5024634.28148,
101,5,33,ACTIVA,1,LOTE 1B,0,4.56264386,-72.77790069,2062171.4467,5024626.49766,
102,5,34,ACTIVA,1,LOTE 1B,0,4.56269680,-72.77796656,2062177.2945,5024619.19177,
103,5,35,ACTIVA,1,LOTE 1B,0,4.56275221,-72.77803674,2062183.4143,5024611.40795,
104,5,36,ACTIVA,1,LOTE 1B,0,4.56281316,-72.77811123,2062190.1461,5024603.14611,
105,5,37,ACTIVA,1,LOTE 1B,0,4.56286487,-72.77817895,2062195.8578,5024595.63547,
106,5,38,ACTIVA,1,LOTE 1B,0,4.56291720,-72.77824790,2062201.6375,5024587.98829,
107,5,39,ACTIVA,1,LOTE 1B,0,4.56298122,-72.77832178,2062208.7095,5024579.79461,
108,5,40,ACTIVA,1,LOTE 1B,0,4.56303663,-72.77839443,2062214.8292,5024571.73775,
109,6,1,ACTIVA,1,LOTE 1B,0,4.56088328,-72.77555860,2061976.9948,5024886.25151,
110,6,2,ACTIVA,1,LOTE 1B,0,4.56094178,-72.77562719,2061983.4566,5024878.64426,
111,6,3,ACTIVA,1,LOTE 1B,1,4.56099605,-72.77570372,2061989.4500,5024870.15585,
112,6,4,ERRADICADA,0,LOTE 1B,0,4.56105092,-72.77577538,2061995.5104,5024862.20874,
113,6,5,ACTIVA,1,LOTE 1B,0,4.56110385,-72.77583735,2062001.3572,5024855.33537,
114,6,6,ACTIVA,1,LOTE 1B,0,4.56115937,-72.77590772,2062007.4890,5024847.53139,
